area_era_m2,id_building,temperature_cooling_supply_C,temperature_cooling_return_C,temperature_heating_supply_C,temperature_heating_return_C,area_facade_m2,area_roof_solar_m2,temperature_interior_C,ratio,status,id_class,solar_gain_factor_signature_m2,thermal_specific_capacity_Wh_m2_K,thermal_transmittance_signature_kW_m2_K
1146.6666666666667,1460,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0020223366845714325
1146.6666666666667,1461,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0018350613072691075
1146.6666666666667,1462,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0018575489411741287
1146.6666666666667,1463,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.002000792091257748
1146.6666666666667,1464,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.001873216868147966
1146.6666666666667,1465,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.001870188680521236
1146.6666666666667,1466,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.002021563746439724
1146.6666666666667,1467,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0020032522726154173
1146.6666666666667,1468,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.001725039423791067
1146.6666666666667,1469,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0019989574129967128
1146.6666666666667,1470,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0018169217174854508
1146.6666666666667,1471,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0020216143398105223
1146.6666666666667,1472,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0017791160380729143
688.0,1473,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003229337190956463
688.0,1474,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0029924394611694975
688.0,1475,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003300285381972674
688.0,1476,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0031323193968606083
688.0,1477,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003191738837314114
688.0,1478,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003106229674675775
688.0,1479,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003129162049578767
688.0,1480,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0032736340866243397
688.0,1481,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0034730910077027015
688.0,1482,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0028488115479149904
688.0,1483,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0030956193984506795
688.0,1484,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0031899159901047592
688.0,1485,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003423803479511129
688.0,1486,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0031424407701672917
688.0,1487,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.00295709646047946
688.0,1488,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0032245976393694025
688.0,1489,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0032172196104385113
688.0,1490,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003152296382681602
688.0,1491,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0030332557878017265
688.0,1492,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003370561140952387
688.0,1493,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003058435512115179
688.0,1494,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0030959149019568815
688.0,1495,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0033346534854295797
688.0,1496,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003122028113579944
688.0,1497,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0031169811342020596
688.0,1498,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0033692729107328728
688.0,1499,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0033387537876923626
688.0,1500,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0028750657063184447
688.0,1501,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003331595688327855
688.0,1502,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003028202862475751
688.0,1503,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0033693572330175366
688.0,1504,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0029651933967881905
491.42857142857144,1505,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0045210720673390485
491.42857142857144,1506,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004189415245637295
491.42857142857144,1507,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004620399534761743
491.42857142857144,1508,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004385247155604851
491.42857142857144,1509,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.00446843437223976
491.42857142857144,1510,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004348721544546085
491.42857142857144,1511,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004380826869410274
491.42857142857144,1512,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004583087721274076
491.42857142857144,1513,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0048623274107837825
491.42857142857144,1514,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.003988336167080986
491.42857142857144,1515,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004333867157830951
491.42857142857144,1516,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004465882386146662
491.42857142857144,1517,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.00479332487131558
491.42857142857144,1518,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004399417078234208
491.42857142857144,1519,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004139935044671244
491.42857142857144,1520,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004514436695117164
491.42857142857144,1521,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004504107454613915
491.42857142857144,1522,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004413214935754243
491.42857142857144,1523,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004246558102922416
491.42857142857144,1524,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004718785597333342
491.42857142857144,1525,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.00428180971696125
491.42857142857144,1526,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004334280862739634
491.42857142857144,1527,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004668514879601411
491.42857142857144,1528,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004370839359011921
491.42857142857144,1529,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0043637735878828835
491.42857142857144,1530,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004716982075026022
491.42857142857144,1531,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004674255302769307
491.42857142857144,1532,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004025091988845823
491.42857142857144,1533,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004664233963658997
491.42857142857144,1534,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004239484007466052
491.42857142857144,1535,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.004717100126224552
491.42857142857144,1536,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0041512707555034665
382.22222222222223,1537,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005812806943721632
382.22222222222223,1538,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005386391030105095
382.22222222222223,1539,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005940513687550814
382.22222222222223,1540,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005638174914349096
382.22222222222223,1541,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005745129907165405
382.22222222222223,1542,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0055912134144163956
382.22222222222223,1543,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005632491689241781
382.22222222222223,1544,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005892541355923811
382.22222222222223,1545,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006251563813864863
382.22222222222223,1546,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005127860786246982
382.22222222222223,1547,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005572114917211223
382.22222222222223,1548,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0057418487821885664
382.22222222222223,1549,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0061628462631200314
382.22222222222223,1550,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005656393386301126
382.22222222222223,1551,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005322773628863027
382.22222222222223,1552,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005804275750864924
382.22222222222223,1553,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005790995298789321
382.22222222222223,1554,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005674133488826883
382.22222222222223,1555,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0054598604180431075
382.22222222222223,1556,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006067010053714297
382.22222222222223,1557,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005505183921807323
382.22222222222223,1558,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005572646823522387
382.22222222222223,1559,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006002376273773243
382.22222222222223,1560,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005619650604443899
382.22222222222223,1561,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005610566041563707
382.22222222222223,1562,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006064691239319172
382.22222222222223,1563,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006009756817846252
382.22222222222223,1564,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005175118271373201
382.22222222222223,1565,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005996872238990139
382.22222222222223,1566,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005450765152456352
382.22222222222223,1567,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006064843019431566
382.22222222222223,1568,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.005337348114218743
312.72727272727275,1569,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.007104541820104219
312.72727272727275,1570,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006583366814572894
312.72727272727275,1571,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.007260627840339882
312.72727272727275,1572,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0068911026730933385
312.72727272727275,1573,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.007021825442091052
312.72727272727275,1574,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006833705284286705
312.72727272727275,1575,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006884156509073288
312.72727272727275,1576,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.007201994990573547
312.72727272727275,1577,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0076408002169459435
312.72727272727275,1578,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006267385405412978
312.72727272727275,1579,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006810362676591495
312.72727272727275,1580,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0070178151782304705
312.72727272727275,1581,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0075323676549244835
312.72727272727275,1582,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006913369694368041
312.72727272727275,1583,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006505612213054812
312.72727272727275,1584,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.007094114806612685
312.72727272727275,1585,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.007077883142964725
312.72727272727275,1586,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006935052041899524
312.72727272727275,1587,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006673162733163798
312.72727272727275,1588,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.007415234510095252
312.72727272727275,1589,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006728558126653394
312.72727272727275,1590,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.00681101278430514
312.72727272727275,1591,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.007336237667945075
312.72727272727275,1592,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.0068684618498758765
312.72727272727275,1593,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006857358495244531
312.72727272727275,1594,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.00741240040361232
312.72727272727275,1595,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.007345258332923197
312.72727272727275,1596,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006325144553900579
312.72727272727275,1597,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.007329510514321281
312.72727272727275,1598,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006662046297446652
312.72727272727275,1599,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.007412585912638581
312.72727272727275,1600,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],IX,0.07,119.4,0.006523425472934019
3440.0,1601,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.00067750491761276
3440.0,1602,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006915047578811478
3440.0,1603,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006592137412479943
3440.0,1604,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006523723122694645
3440.0,1605,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.000636490209667031
3440.0,1606,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0007793505052429327
3440.0,1607,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.000671575730635152
3440.0,1608,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006170812973603336
3440.0,1609,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006048009361554912
3440.0,1610,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006742189977799467
3440.0,1611,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0007258674545929727
3440.0,1612,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.000674404654328734
3440.0,1613,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006667186615567034
3440.0,1614,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006736069715742924
3440.0,1615,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006333046896445785
3440.0,1616,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0007437843087212407
3440.0,1617,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006952703263782887
3440.0,1618,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006812373835473832
3440.0,1619,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006242705444931388
3440.0,1620,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006989456745693542
3440.0,1621,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0007254657926380777
3440.0,1622,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006297807930189203
3440.0,1623,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006239738538889078
3440.0,1624,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0007070578319344322
3440.0,1625,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006831144178548778
3440.0,1626,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006642692990361601
3440.0,1627,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.000638216787072401
3440.0,1628,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.00070012977621959
3440.0,1629,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006889896376944178
3440.0,1630,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006531651814819425
3440.0,1631,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006757500054123107
3440.0,1632,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0006610630331697695
1720.0,1633,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.00135500983522552
1720.0,1634,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0013830095157622957
1720.0,1635,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0013184274824959885
1720.0,1636,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.001304744624538929
1720.0,1637,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.001272980419334062
1720.0,1638,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0015587010104858654
1720.0,1639,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.001343151461270304
1720.0,1640,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0012341625947206673
1720.0,1641,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0012096018723109824
1720.0,1642,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0013484379955598935
1720.0,1643,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0014517349091859454
1720.0,1644,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.001348809308657468
1720.0,1645,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0013334373231134067
1720.0,1646,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0013472139431485847
1720.0,1647,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.001266609379289157
1720.0,1648,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0014875686174424814
1720.0,1649,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0013905406527565773
1720.0,1650,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0013624747670947664
1720.0,1651,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0012485410889862777
1720.0,1652,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0013978913491387085
1720.0,1653,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0014509315852761554
1720.0,1654,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0012595615860378406
1720.0,1655,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0012479477077778156
1720.0,1656,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0014141156638688645
1720.0,1657,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0013662288357097557
1720.0,1658,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0013285385980723202
1720.0,1659,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.001276433574144802
1720.0,1660,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.00140025955243918
1720.0,1661,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0013779792753888355
1720.0,1662,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.001306330362963885
1720.0,1663,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0013515000108246214
1720.0,1664,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.001322126066339539
1146.6666666666667,1665,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.00203251475283828
1146.6666666666667,1666,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.002074514273643444
1146.6666666666667,1667,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0019776412237439826
1146.6666666666667,1668,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0019571169368083935
1146.6666666666667,1669,12.0,17.0,65.0,50.0,848.0,472.0,20.0,1.0,[existing],I,0.07,119.4,0.0019094706290010927
